OBJECTID,greenland,water,impervious,class,lat,lon,area,green_area,blockId,name,slope,id,Shape_Length,Shape_Area,greenland_5m
1610,0.006578947,0,0.993421053,industrial_zone,23.12840604,113.3809104,383408.9061,0.095544077,1610,tianhe,10.6433363,67,2952.44441,383408.9061,0.015211882
1611,0.291277259,0.014018692,0.69470405,other,23.12883898,113.3473374,536896.4314,3.110367444,1611,tianhe,14.24434853,66,4466.960175,536896.4314,0.016134792
1612,0.264150943,0.075471698,0.660377358,other,23.13133687,113.2899336,42556.70353,0.18675897,1612,yuexiu,6.022865295,65,1290.28425,42556.70353,0.048804675
1613,0.139534884,0.244186047,0.61627907,business_zone,23.13159885,113.2741935,68195.53628,0.286229515,1613,yuexiu,8.771137059,64,1380.830234,68195.53628,0.0263714
1614,0.724248927,0.011802575,0.263948498,green_zone,23.1186793,113.492555,782022.0023,1.434067258,1614,huangpu,18.13538361,59,4658.303081,782022.0023,0.046424797
1615,0.070652174,0.019021739,0.910326087,business_zone,23.12912672,113.2564979,311650.9084,0.786803961,1615,yuexiu,12.76240247,64,2498.415422,311650.9084,0.037514388
1616,0.099315068,0.034246575,0.866438356,business_zone,23.13128381,113.251978,251415.0806,0.811973634,1616,yuexiu,14.97697258,64,2067.533975,251415.0806,0.049490082
1617,0.136969697,0,0.863030303,industrial_zone,23.12641507,113.4039423,692733.1174,2.597510198,1617,tianhe,8.890224457,215,3989.758597,692733.1174,0.045342401
1618,0.311764706,0.020588235,0.667647059,university_zone,23.12732421,113.3988431,290195.6908,1.946823825,1618,tianhe,12.03599453,215,2434.582264,290195.6908,0.032321112
1619,0.035714286,0,0.964285714,industrial_zone,23.1320502,113.2842642,51047.62291,0.082455847,1619,yuexiu,5.798544407,65,927.5007443,51047.62291,0.032588598
1620,0.040860215,0,0.959139785,industrial_zone,23.13093684,113.4153833,391297.6214,0.435233976,1620,tianhe,4.22328043,215,2470.804123,391297.6214,0.044800215
1621,0.212703102,0,0.787296898,other,23.12953001,113.5393469,567000.5461,2.10478869,1621,huangpu,11.18561363,71,3160.304662,567000.5461,0.026444967
1622,0.611273792,0.073206442,0.315519766,green_zone,23.12721955,113.3671826,1149766.62,5.095751208,1622,tianhe,24.53258705,67,5761.226571,1149766.62,0.145143008
1623,0.167364017,0.025104603,0.807531381,business_zone,23.13156253,113.3361451,196581.8735,0.98745659,1623,tianhe,7.282337785,66,2240.429199,196581.8735,0.035328928
1624,0.595577746,0.005706134,0.39871612,green_zone,23.12534196,113.5202242,1182593.395,4.511613449,1624,huangpu,14.91753864,70,5588.968907,1182593.395,0.033286565
1625,0.208247423,0.024742268,0.767010309,other,23.13092648,113.3187898,408435.1721,1.997465206,1625,tianhe,7.325900078,65,4094.057767,408435.1721,0.029020624
1626,0.578947368,0.210526316,0.210526316,green_zone,23.13303445,113.3159973,20145.42334,0.246260075,1626,tianhe,11.06222534,65,1058.075117,20145.42334,0.041377931
1627,0.235785953,0,0.764214047,other,23.12870995,113.5542366,507624.2088,2.841656021,1627,huangpu,5.372242928,71,3693.786836,507624.2088,0.080596976
1628,0.203389831,0,0.796610169,other,23.13098145,113.3137439,50332.13604,0.32277588,1628,yuexiu,10.17226964,65,1321.713477,50332.13604,0.023141519
1629,0.098484848,0.083333333,0.818181818,business_zone,23.13467564,113.2821829,110672.7351,0.304251001,1629,yuexiu,16.52022874,64,1425.627624,110672.7351,0.009373322
1630,0.063694268,0.01910828,0.917197452,business_zone,23.1325429,113.2869762,130399.3309,0.330528139,1630,yuexiu,8.48651886,65,2860.389975,130399.3309,0.050097422
1631,0.2265625,0.0296875,0.74375,other,23.13113662,113.2222187,540776.9055,2.814372096,1631,liwan,19.33993149,63,2948.862214,540776.9055,0.045100795
1632,0.151111111,0,0.848888889,business_zone,23.13121456,113.3787844,377943.3287,1.451786708,1632,tianhe,8.208459884,67,4894.533732,377943.3287,0.051456692
1633,0.440233236,0.008746356,0.551020408,university_zone,23.12971776,113.3529212,289647.8325,1.908163209,1633,tianhe,17.60814956,66,3226.349799,289647.8325,0.076706955
1634,0.470967742,0,0.529032258,university_zone,23.13296486,113.263935,128708.0132,0.642028005,1634,yuexiu,13.09401405,64,1477.436355,128708.0132,0.030525721
1635,0.153153153,0,0.846846847,business_zone,23.13306701,113.2900599,93998.28949,0.438052979,1635,yuexiu,9.348670989,65,1170.856465,93998.28949,0.016351544
1636,0.186851211,0.034602076,0.778546713,business_zone,23.13292924,113.3115346,243487.2627,1.321407804,1636,yuexiu,14.27076724,65,2395.609541,243487.2627,0.022706877
1637,0.225877193,0.019736842,0.754385965,other,23.1291731,113.3581182,1150113.141,6.068508709,1637,tianhe,31.76739502,66,4651.243572,1150113.141,0.027314335
1638,0.094444444,0.011111111,0.894444444,business_zone,23.13386948,113.2454623,152603.6436,0.575479391,1638,liwan,9.680138618,64,2091.831631,152603.6436,0.023304538
1639,0.143426295,0.067729084,0.788844622,business_zone,23.13243319,113.2946297,216256.9156,0.983127406,1639,yuexiu,14.98202518,65,2055.597363,216256.9156,0.039947939
1640,0.392287234,0,0.607712766,university_zone,23.13068107,113.4390943,629813.7918,3.44955395,1640,huangpu,11.14218998,68,5760.73558,629813.7918,0.038539288
1641,0.189300412,0.026748971,0.783950617,business_zone,23.13315164,113.301895,406945.9724,2.010452757,1641,yuexiu,23.03837204,65,4788.34745,406945.9724,0.026125924
1642,0.082508251,0.00330033,0.914191419,business_zone,23.13266975,113.3896403,509737.4695,1.169382983,1642,tianhe,9.183082581,215,3500.695369,509737.4695,0.023948393
1643,0.096774194,0,0.903225806,industrial_zone,23.13213472,113.2426182,180788.23,0.645451081,1643,liwan,8.920475006,64,1692.632871,180788.23,0.0323843
1644,0.227810651,0.076923077,0.695266272,other,23.13314596,113.2689463,283849.2211,1.660392953,1644,yuexiu,17.64490128,64,2140.596729,283849.2211,0.028506377
1645,0.453333333,0,0.546666667,university_zone,23.1319422,113.5250608,128182.0458,0.916478114,1645,huangpu,5.670876026,70,1839.027209,128182.0458,0.033711295
1646,0.033189033,0.007215007,0.95959596,business_zone,23.13049034,113.3406175,583832.5721,0.659445418,1646,tianhe,11.89343548,66,3208.390576,583832.5721,0.044946086
1647,0.127413127,0,0.872586873,industrial_zone,23.13340774,113.5163815,225533.6156,0.804322053,1647,huangpu,2.618016005,70,2003.742843,225533.6156,0.034758271
1648,0.297994269,0,0.702005731,other,23.13283898,113.5209655,286085.9309,1.265933846,1648,huangpu,2.509778261,70,2229.703506,286085.9309,0.078478222
1649,0.263157895,0,0.736842105,other,23.13321892,113.5294654,493405.0035,2.355679985,1649,huangpu,11.59108829,71,3143.001789,493405.0035,0.052740615
1650,0.432523364,0.001495327,0.565981308,university_zone,23.1253942,113.5097676,2252535.232,6.167073146,1650,huangpu,24.59849739,70,6255.716237,2252535.232,0.02332469
1651,0.786713287,0,0.213286713,green_zone,23.1330093,113.5542528,241631.4671,0.759318679,1651,huangpu,5.198744774,71,2363.417715,241631.4671,0.028400077
1652,0.184615385,0.107692308,0.707692308,business_zone,23.13473603,113.2901683,108900.6417,0.482250924,1652,yuexiu,18.04891855,65,1782.904642,108900.6417,0.049704334
1653,0.088709677,0,0.911290323,industrial_zone,23.13327286,113.3702532,514340.9288,1.270665744,1653,tianhe,8.890224457,67,3449.357138,514340.9288,0.041100198
1654,0.184542587,0,0.815457413,business_zone,23.13208765,113.5469462,533456.1956,2.189157432,1654,huangpu,4.982397079,71,3378.161714,533456.1956,0.041246802
1655,0.311607143,0,0.688392857,university_zone,23.12947796,113.4313835,939239.1988,2.122508139,1655,huangpu,12.87787056,68,4172.687387,939239.1988,0.041511562
1656,0.241258741,0.005244755,0.753496503,other,23.13369918,113.3468149,481251.7408,2.208689098,1656,tianhe,18.65263084,66,4473.343717,481251.7408,0.048502819
1657,0.502463054,0.019704433,0.477832512,green_zone,23.13361381,113.2739253,172443.9267,1.484104567,1657,yuexiu,9.19885242,64,1779.188138,172443.9267,0.036680892
1658,0.686567164,0,0.313432836,green_zone,23.11795892,113.4574925,55040.77361,0.361235139,1658,huangpu,0.962981462,58,1826.393974,55040.77361,0.035504812
1659,0.291666667,0,0.708333333,other,23.12554339,113.4574614,893723.8129,2.536901627,1659,huangpu,7.868462086,69,5948.888422,893723.8129,0.0499569
1660,0.557258289,0.002229033,0.440512678,green_zone,23.12578876,113.4651443,3019743.812,9.251163452,1660,huangpu,30.34035492,69,7198.99887,3019743.812,0.059226603
1661,0.015625,0,0.984375,industrial_zone,23.13373602,113.2606756,115868.3387,0.137023697,1661,yuexiu,14.91361803,64,1481.962512,115868.3387,0.029262786
1662,0.390243902,0.097560976,0.512195122,university_zone,23.13530124,113.2861723,72400.88918,0.570344778,1662,yuexiu,11.01023486,65,1119.750888,72400.88918,0.050786207
1663,0.591715976,0.00591716,0.402366864,green_zone,23.13384331,113.3986906,138627.7909,0.886375185,1663,tianhe,7.479063034,215,2419.977876,138627.7909,0.025146015
1664,0.515856237,0.00845666,0.475687104,green_zone,23.13431165,113.40313,398686.4725,2.554822433,1664,tianhe,12.79344463,215,2606.774225,398686.4725,0.032358701
1665,0.092154421,0,0.907845579,industrial_zone,23.13064685,113.4255137,664570.7782,1.310635184,1665,tianhe,6.730974197,68,4161.533558,664570.7782,0.043226371
1666,0.025210084,0,0.974789916,industrial_zone,23.13224808,113.3746809,302485.7674,0.371202329,1666,tianhe,6.984231114,67,2726.629614,302485.7674,0.00535765
1667,0.282157676,0.049792531,0.668049793,other,23.1364627,113.3307793,411016.7459,2.211105386,1667,tianhe,11.88607407,66,3415.177268,411016.7459,0.023575853
1668,0.106382979,0.021276596,0.872340426,business_zone,23.1345685,113.2772982,117808.3389,0.447919491,1668,yuexiu,12.94102758,64,1775.216392,117808.3389,0.052773231
1669,0.478481013,0.005063291,0.516455696,university_zone,23.13597197,113.2665887,325877.1314,1.700261714,1669,yuexiu,15.5834713,64,2950.048472,325877.1314,0.048084812
1670,0.402985075,0,0.597014925,university_zone,23.13550496,113.4058716,53703.00541,0.165616445,1670,tianhe,8.80901432,215,1891.24092,53703.00541,0.045087787
1671,0.19375,0.004166667,0.802083333,business_zone,23.13603154,113.3250623,408480.7721,1.844836313,1671,tianhe,18.22700027,66,2709.83767,408480.7721,0.032640509
1672,0.155844156,0.090909091,0.753246753,business_zone,23.13560821,113.2837442,132008.7055,0.50872942,1672,yuexiu,20.7443724,64,1954.476958,132008.7055,0.034020792
1673,0.135458167,0,0.864541833,industrial_zone,23.13136124,113.4095855,211630.2274,0.808651237,1673,tianhe,3.132411003,215,1959.661656,211630.2274,0.05165491
1674,0.192307692,0.038461538,0.769230769,business_zone,23.13195272,113.2821204,43154.26375,0.226929767,1674,yuexiu,5.693080902,64,844.4568029,43154.26375,0.039300206
1675,0.146341463,0.027874564,0.825783972,business_zone,23.13455165,113.2794628,240438.3898,1.210963281,1675,yuexiu,13.1930933,64,2293.354086,240438.3898,0.045245772
1676,0.102002503,0,0.897997497,industrial_zone,23.13193822,113.23535,1340514.77,3.752496128,1676,liwan,16.58628464,63,4634.493645,1340514.77,0.024605193
1677,0.220264317,0,0.779735683,other,23.13549947,113.3801298,381714.8517,1.910076104,1677,tianhe,8.82430172,67,3327.552352,381714.8517,0.048598857
1678,0.144670051,0.012690355,0.842639594,business_zone,23.13618158,113.2984086,333617.026,1.12266807,1678,yuexiu,16.83851242,65,2835.386174,333617.026,0.028662048
1679,0.295039164,0.01305483,0.691906005,other,23.13597996,113.3653452,324427.4667,2.004512715,1679,tianhe,12.25169468,67,2669.75496,324427.4667,0.019399306
1680,0.051724138,0.051724138,0.896551724,business_zone,23.13745148,113.275674,144076.5248,0.35579849,1680,yuexiu,10.66100961,64,1941.413285,144076.5248,0.044284615
1681,0.126436782,0,0.873563218,industrial_zone,23.13551092,113.2748556,70211.04337,0.206592672,1681,yuexiu,8.363528252,64,3358.904655,70211.04337,0.066730001
1682,0.026378897,0,0.973621103,industrial_zone,23.13640704,113.2223872,350147.6946,0.344824513,1682,liwan,18.13315201,63,2685.562506,350147.6946,0.038146614
1683,0.21194605,0,0.78805395,other,23.13620453,113.3914256,436172.7385,1.385942844,1683,tianhe,6.253511429,67,3735.141345,436172.7385,0.041545129
1684,0.173333333,0.133333333,0.693333333,business_zone,23.13789333,113.2798518,63370.47935,0.351771342,1684,yuexiu,27.82334971,64,1057.597176,63370.47935,0.034720224
1685,0.330623306,0,0.669376694,university_zone,23.13665688,113.4608361,314797.1845,1.113405631,1685,huangpu,8.260465622,69,2640.713666,314797.1845,0.062150522
1686,0,0,1,industrial_zone,23.13784831,113.4325431,75830.7713,0,1686,tianhe,6.317286998,68,1303.641396,75830.7713,0.030841697
1687,0.320137694,0.005163511,0.674698795,university_zone,23.13744899,113.5273182,477132.9917,2.398166392,1687,huangpu,8.94560051,71,2823.22717,477132.9917,0.076391123
1688,0.150242326,0.006462036,0.843295638,business_zone,23.13822856,113.3398799,519558.9443,2.177478704,1688,tianhe,19.59343627,66,2960.69638,519558.9443,0.017605099
1689,0.503597122,0.001438849,0.494964029,green_zone,23.1356647,113.5052905,585401.3653,2.187647252,1689,huangpu,21.45207405,70,3146.652571,585401.3653,0.006744143
1690,0.271084337,0,0.728915663,other,23.137701,113.3468392,284495.808,2.02635999,1690,tianhe,9.678022325,66,2917.78789,284495.808,0.012941001
1691,0.514957265,0.306623932,0.178418803,green_zone,23.13644936,113.2510546,788204.1009,4.396235671,1691,liwan,15.90971091,64,5682.715167,788204.1009,0.040061126
1692,0.41025641,0.023076923,0.566666667,university_zone,23.13793139,113.3542903,329290.9417,2.594489837,1692,tianhe,11.50362301,66,3094.294284,329290.9417,0.035692958
1693,0.175141243,0.079096045,0.745762712,business_zone,23.13733014,113.3162285,150486.5657,0.614945438,1693,tianhe,9.695578694,65,1957.054246,150486.5657,0.039198812
1694,0.221343874,0.049407115,0.729249012,other,23.13742458,113.319282,433244.7358,2.581905001,1694,tianhe,10.60148147,65,2942.8143,433244.7358,0.051329717
1695,0.299625468,0,0.700374532,other,23.13834061,113.5206281,229573.4125,1.074442978,1695,huangpu,6.924246788,70,2662.796035,229573.4125,0.037369943
1696,0.225988701,0.007532957,0.766478343,other,23.13752633,113.5164037,457230.7127,2.079216303,1696,huangpu,4.090340137,70,3127.348279,457230.7127,0.04523593
1697,0.245098039,0,0.754901961,other,23.13871519,113.5098207,441422.3781,1.552968791,1697,huangpu,12.52240658,70,3155.92662,441422.3781,0.027556184
1698,0.445945946,0.006756757,0.547297297,university_zone,23.13966506,113.3251072,253751.207,1.333489247,1698,tianhe,17.77142525,66,2492.489575,253751.207,0.045546367
1699,0.941176471,0,0.058823529,green_zone,23.13769363,113.4342655,27857.62244,0.064635719,1699,tianhe,6.24594444,68,933.012904,27857.62244,0.029243837
1700,0.648796499,0,0.351203501,green_zone,23.13639118,113.4380786,771820.3717,2.857261218,1700,tianhe,11.7452116,68,4047.234666,771820.3717,0.05606835
1701,0.281553398,0.006067961,0.712378641,other,23.13761115,113.3604727,696164.339,4.442044474,1701,tianhe,20.24969673,66,4896.117623,696164.339,0.015927695
1702,0.107142857,0,0.892857143,industrial_zone,23.13977686,113.3316277,119717.4704,0.39194214,1702,tianhe,8.458435088,66,1651.394801,119717.4704,0.013689559
1703,0.205882353,0,0.794117647,other,23.14060773,113.3442893,61288.03029,0.356100526,1703,tianhe,6.344746143,66,1042.296186,61288.03029,0.026585839
1704,0.360189573,0.028436019,0.611374408,university_zone,23.13765851,113.3352726,355578.2587,2.59811427,1704,tianhe,11.47302723,66,3091.794452,355578.2587,0.049560688
1705,0.606280193,0,0.393719807,green_zone,23.13995923,113.4136311,346913.6083,2.295474128,1705,tianhe,5.498693943,68,2359.277116,346913.6083,0.045339357
1706,0.509090909,0,0.490909091,green_zone,23.13810891,113.4459583,232263.4099,1.345369332,1706,huangpu,12.81714725,69,3100.406531,232263.4099,0.06177266
1707,0.874493927,0,0.125506073,green_zone,23.13901018,113.2635263,210443.4182,0.443791665,1707,yuexiu,11.01165003,64,2276.988169,210443.4182,0.033284806
1708,0.05511811,0.062992126,0.881889764,business_zone,23.14063266,113.2792789,106161.9658,0.233977275,1708,yuexiu,12.51259997,64,1665.290612,106161.9658,0.020084028
1709,0.171954964,0.005117707,0.822927329,business_zone,23.1393491,113.2588236,820950.923,2.130763792,1709,yuexiu,15.25622559,64,6180.950493,820950.923,0.019494798
1710,0.125,0,0.875,industrial_zone,23.1410846,113.2731239,46278.98195,0.082757883,1710,yuexiu,14.13257146,64,1148.193159,46278.98195,0.041529128
1711,0.105882353,0.023529412,0.870588235,business_zone,23.14259088,113.2789144,70328.84296,0.27052364,1711,yuexiu,6.464558244,64,1164.353956,70328.84296,0.057083564
1712,0.187830688,0,0.812169312,business_zone,23.13891566,113.24022,317712.1747,1.521859076,1712,liwan,9.260799408,63,3060.579688,317712.1747,0.041020849
1713,0.076623377,0.006493506,0.916883117,business_zone,23.14142601,113.2522543,648058.3975,1.769830689,1713,liwan,12.60199738,64,3704.817977,648058.3975,0.04723445
1714,0.364719905,0.027413588,0.607866508,university_zone,23.13899847,113.2925771,705316.2457,3.902608054,1714,yuexiu,21.75421524,65,3457.484516,705316.2457,0.042210098
1715,0.166666667,0.095238095,0.738095238,business_zone,23.14210986,113.3247802,36228.2421,0.190886796,1715,tianhe,6.840401947,66,760.1020548,36228.2421,0.04528872
1716,0.188405797,0.014492754,0.797101449,business_zone,23.14228193,113.3270727,59092.89206,0.335763431,1716,tianhe,7.593308449,66,989.5768973,59092.89206,0.034284374
1717,0.268581081,0,0.731418919,other,23.14012525,113.4419815,496295.7646,1.839903057,1717,huangpu,13.98703861,68,5668.769685,496295.7646,0.038095317
1718,0.431192661,0.009174312,0.559633028,university_zone,23.14254431,113.3360564,179358.0659,1.829331794,1718,tianhe,8.101976424,66,1995.95408,179358.0659,0.03510043
1719,0.146551724,0,0.853448276,industrial_zone,23.14247544,113.3304557,101860.6521,0.411675163,1719,tianhe,11.7172851,66,1358.765407,101860.6521,0.036119758
1720,0.172413793,0.01061008,0.816976127,business_zone,23.13776043,113.311608,631744.0181,2.810143591,1720,yuexiu,18.02560234,65,5933.30464,631744.0181,0.025207837
1721,0.378378378,0.010810811,0.610810811,university_zone,23.14371826,113.3161931,153471.7834,0.948091222,1721,tianhe,18.4313572,65,1724.855198,153471.7834,0.024024286
1722,0.306358382,0.01734104,0.676300578,university_zone,23.14229878,113.3186979,146816.7435,0.898859343,1722,tianhe,9.371308327,65,1657.142686,146816.7435,0.033153945
1723,0.720338983,0,0.279661017,green_zone,23.14313385,113.5267826,200331.1019,1.123272143,1723,huangpu,9.065172195,71,3287.953635,200331.1019,0.01466003
1724,0.229346486,0.025893958,0.744759556,other,23.14058369,113.2854865,680676.3673,3.694907917,1724,yuexiu,17.87410164,65,4140.274,680676.3673,0.024097355
1725,0.661129568,0,0.338870432,green_zone,23.13869947,113.4175671,758849.6664,3.467575436,1725,tianhe,10.63917446,68,4856.508692,758849.6664,0.014177175
1726,0.223880597,0.002633889,0.773485514,other,23.13946152,113.4090368,962442.3088,4.208167878,1726,tianhe,7.891415119,215,5140.138112,962442.3088,0.050284202
1727,0.338998211,0.001788909,0.65921288,university_zone,23.1420046,113.3519804,933750.8306,5.63730188,1727,tianhe,31.76361656,66,4714.29317,933750.8306,0.052141423
1728,0.238866397,0.016194332,0.744939271,other,23.1426412,113.3425697,205815.8064,1.228582052,1728,tianhe,13.55020049,66,2310.478857,205815.8064,0.029506805
1729,0.316804408,0,0.683195592,university_zone,23.14281094,113.5097646,314000.8229,1.423093281,1729,huangpu,5.465266705,70,2382.354086,314000.8229,0.071440985
1730,0.35915493,0.024647887,0.616197183,university_zone,23.14375291,113.3215488,248612.8372,1.657171235,1730,tianhe,4.870544434,65,2671.681331,248612.8372,0.027518804
1731,0.549019608,0,0.450980392,green_zone,23.13614502,113.544095,211928.1751,1.311339935,1731,huangpu,4.568685055,71,2153.950054,211928.1751,0.018817263
1732,0.434210526,0.005060729,0.560728745,university_zone,23.13794816,113.536329,1666299.094,7.710276104,1732,huangpu,10.68898964,71,7180.156191,1666299.094,0.07103083
1733,0.115631692,0.002141328,0.882226981,business_zone,23.13978515,113.3684403,785473.1022,2.682583691,1733,tianhe,12.60199738,67,4990.702416,785473.1022,0.063076462
1734,0.49047619,0,0.50952381,university_zone,23.14202295,113.5211554,722907.7091,3.523049394,1734,huangpu,15.97340965,70,4264.930716,722907.7091,0.009083337
1735,0.8125,0.00390625,0.18359375,green_zone,23.14215884,113.2646616,215162.4714,0.619878693,1735,yuexiu,14.22678065,64,2014.68679,215162.4714,0.025404428
1736,0.402227723,0,0.597772277,university_zone,23.13801001,113.4251439,2047136.628,6.263926046,1736,tianhe,11.50362301,68,8312.65479,2047136.628,0.01497909
1737,0.030201342,0.006711409,0.963087248,business_zone,23.14289937,113.2760042,250661.9382,0.184846075,1737,yuexiu,13.88533491,64,1964.431492,250661.9382,0.03278587
1738,0.266666667,0,0.733333333,other,23.14430346,113.3269804,78079.4387,0.485271285,1738,tianhe,10.02029228,66,1126.234578,78079.4387,0.038210797
1739,0.188442211,0,0.811557789,business_zone,23.14325551,113.5393978,333922.7654,1.277209859,1739,huangpu,4.487431049,71,4477.389582,333922.7654,0.047201314
1740,0.704309064,0.043090639,0.252600297,green_zone,23.14031081,113.2689111,567199.9953,2.55049325,1740,yuexiu,17.37275881,64,5144.198595,567199.9953,0.033863034
1741,0.774647887,0.084507042,0.14084507,green_zone,23.14437244,113.3247775,63461.13646,0.458490754,1741,tianhe,6.743344337,66,1038.813203,63461.13646,0.009524516
1742,0.78297546,0.016871166,0.200153374,green_zone,23.13129533,113.4985345,1096453.399,4.146955235,1742,huangpu,19.67487335,70,8057.541468,1096453.399,0.006164092
1743,0.05362776,0.012618297,0.933753943,business_zone,23.14200056,113.2462586,531980.6811,0.904195313,1743,liwan,8.304024696,64,3626.239847,531980.6811,0.060657402
1744,0.349450549,0,0.650549451,university_zone,23.14486184,113.4056955,373487.5732,1.77667684,1744,tianhe,11.55695057,215,4285.958607,373487.5732,0.020762167
1745,0.60741688,0,0.39258312,green_zone,23.13887233,113.5003152,655977.0441,2.497334902,1745,huangpu,17.27966309,70,6448.032787,655977.0441,0.014820238
1746,0.281800391,0,0.718199609,other,23.13823798,113.3022429,428669.5546,2.074887119,1746,yuexiu,22.93974495,65,3287.631924,428669.5546,0.0419933
1747,0.67357513,0.017271157,0.309153713,green_zone,23.14062052,113.3054113,484997.2771,2.233959449,1747,yuexiu,14.95436382,65,3432.400983,484997.2771,0.015466371
1748,0.459343795,0.023537803,0.517118402,university_zone,23.12834078,113.4453266,1181801.484,5.235795265,1748,huangpu,9.877035141,69,5150.06105,1181801.484,0.037427295
1749,0.318634424,0.001896633,0.679468943,university_zone,23.13571563,113.4531868,1776337.867,4.999301023,1749,huangpu,9.858969688,69,7557.438404,1776337.867,0.036507084
1750,0.450127877,0,0.549872123,university_zone,23.14352602,113.502123,330993.6037,1.682038871,1750,huangpu,9.361754417,70,3362.98893,330993.6037,0.035532942
1751,0.338461538,0.005128205,0.656410256,university_zone,23.14367241,113.3086822,332590.6283,1.349899873,1751,yuexiu,11.49980354,65,2397.242933,332590.6283,0.00500073
1752,0.075425791,0.00973236,0.914841849,business_zone,23.14209292,113.2188208,346279.3237,0.712603767,1752,liwan,6.649293423,63,2669.135127,346279.3237,0.03139616
1753,0.313315927,0.065274151,0.621409922,university_zone,23.14616209,113.21043,329977.6958,1.935245776,1753,baiyun,6.075735569,63,2438.230095,329977.6958,0.060817726
1754,0.177777778,0.016666667,0.805555556,business_zone,23.14529774,113.206075,296177.4687,1.117231421,1754,baiyun,6.676635265,63,2286.971266,296177.4687,0.017265483
1755,0.593137255,0,0.406862745,green_zone,23.14376059,113.4513829,342315.6582,1.754829564,1755,huangpu,11.8306942,69,2350.188783,342315.6582,0.045206967
1756,0.201257862,0,0.798742138,other,23.14530334,113.2897171,266553.5983,1.07273144,1756,yuexiu,13.53175926,65,2685.095658,266553.5983,0.028220846
1757,0.103448276,0,0.896551724,industrial_zone,23.14582661,113.2561494,49726.1992,0.141252202,1757,yuexiu,5.342060596,64,1988.214763,49726.1992,0.025861966
1758,0.633802817,0.007042254,0.35915493,green_zone,23.14429058,113.2806387,120467.3631,0.620180729,1758,yuexiu,15.39818186,64,1411.102396,120467.3631,0.044875795
1759,0.036809816,0.006134969,0.957055215,business_zone,23.14590166,113.2520452,137388.1048,0.180718248,1759,liwan,10.28455642,64,1617.272096,137388.1048,0.051407999
1760,0.098837209,0.023255814,0.877906977,business_zone,23.14234119,113.2361075,580928.1218,1.755836351,1760,liwan,10.84916019,63,3386.52511,580928.1218,0.032598168
1761,0.28990228,0,0.71009772,other,23.14427842,113.3127985,260424.9414,1.034171502,1761,yuexiu,14.12706473,65,2583.263829,260424.9414,0.038924543
1762,0.145336226,0.017353579,0.837310195,business_zone,23.14706314,113.3302011,395357.2217,1.629987989,1762,tianhe,26.85507491,66,3014.685685,395357.2217,0.027730994
1763,0.163461538,0.125,0.711538462,business_zone,23.14761425,113.3248684,88892.8338,0.501178518,1763,tianhe,8.223870218,66,1489.05968,88892.8338,0.028359328
1764,0,0,1,industrial_zone,23.14711691,113.2548233,41562.37116,0,1764,yuexiu,4.897627234,64,799.531859,41562.37116,0.044115056
1765,0.316831683,0,0.683168317,university_zone,23.14609547,113.2642316,81084.96231,0.392848248,1765,yuexiu,15.28203845,64,1845.686445,81084.96231,0.036613585
1766,0.28718704,0.023564065,0.689248895,other,23.14359135,113.2968806,577230.8999,2.514148243,1766,yuexiu,16.14220428,65,4613.741865,577230.8999,0.019249402
1767,0.583333333,0,0.416666667,green_zone,23.14638794,113.3150037,30408.65843,0.224010085,1767,tianhe,11.77990508,65,953.5572085,30408.65843,0.0190543
1768,0.412345679,0,0.587654321,university_zone,23.14640538,113.5098332,337425.6253,1.537363594,1768,huangpu,6.656139851,70,2390.434649,337425.6253,0.022728342
1769,0.259659969,0.00309119,0.737248841,other,23.14537316,113.3378802,545690.8393,3.487409137,1769,tianhe,29.51567841,66,3897.595472,545690.8393,0.026541261
1770,0.576923077,0,0.423076923,green_zone,23.14710199,113.4494358,133392.1064,0.55020904,1770,huangpu,10.34710506,69,1568.528597,133392.1064,0.038556402
1771,0.558114035,0,0.441885965,green_zone,23.14550954,113.4428539,766111.1944,3.500900082,1771,huangpu,14.97697258,68,3583.579379,766111.1944,0.021616775
1772,0.48125,0.002083333,0.516666667,university_zone,23.14478202,113.3726226,1213315.532,6.53716801,1772,tianhe,11.55695057,67,4633.942608,1213315.532,0.041870529
1773,0.101587302,0,0.898412698,industrial_zone,23.14667379,113.3021708,267212.7451,0.857379723,1773,yuexiu,16.76846582,65,3469.776755,267212.7451,0.005624677
1774,0.523255814,0,0.476744186,green_zone,23.14799393,113.4897823,72395.00107,0.58021129,1774,huangpu,3.360009193,70,1486.591845,72395.00107,0.041815922
1775,0.105454545,0.003636364,0.890909091,business_zone,23.14894523,113.1958891,686269.6455,1.593945018,1775,baiyun,5.798544407,62,7807.367028,686269.6455,0.031490684
1776,0.320261438,0,0.679738562,university_zone,23.14640423,113.2006083,390893.3785,2.045891656,1776,baiyun,3.810374975,62,2561.540196,390893.3785,0.043312772
1777,0.832599119,0,0.167400881,green_zone,23.14789649,113.5262391,185432.7546,0.474800701,1777,huangpu,7.587340355,70,5022.606558,185432.7546,0.055502902
1778,0.077114428,0,0.922885572,industrial_zone,23.14647894,113.2451981,340264.5092,0.691964635,1778,liwan,12.57332328,64,2988.416279,340264.5092,0.034766402
1779,0.481349911,0,0.518650089,university_zone,23.14646629,113.3632926,473601.8767,3.555971325,1779,tianhe,9.956916839,66,3371.527736,473601.8767,0.041081217
